Compteur	Temps	TemperatureC	EnthalpieVol	dHsurdT	Concentration_carbon	Concentration_chromium	ConcentrationLiquide_carbon	ConcentrationLiquide_chromium	FractionLiq	FractionBCC	FractionFCC	FractionM7C3	FractionCementite	CodeConvergence	
1160	116	1392.05	8.12205e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1170	117	1392.01	8.12182e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1180	118	1391.97	8.12158e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1190	119	1391.92	8.12135e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1200	120	1391.88	8.12112e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1210	121	1391.84	8.12088e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1220	122	1391.79	8.12065e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1230	123	1391.75	8.12041e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1240	124	1391.7	8.12017e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1250	125	1391.66	8.11993e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1260	126	1391.62	8.11969e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1270	127	1391.57	8.11946e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1280	128	1391.53	8.11922e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1290	129	1391.48	8.11897e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1300	130	1391.44	8.11873e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1310	131	1391.39	8.11849e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1320	132	1391.35	8.11825e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1330	133	1391.3	8.118e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1340	134	1391.26	8.11776e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1350	135	1391.21	8.11751e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1360	136	1391.17	8.11727e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1370	137	1391.12	8.11702e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1380	138	1391.08	8.11677e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1390	139	1391.03	8.11652e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1400	140	1390.98	8.11628e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1410	141	1390.94	8.11603e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1420	142	1390.89	8.11578e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1430	143	1390.85	8.11553e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1440	144	1390.8	8.11527e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1450	145	1390.75	8.11502e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1460	146	1390.71	8.11477e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1470	147	1390.66	8.11452e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1480	148	1390.61	8.11426e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1490	149	1390.57	8.11401e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1500	150	1390.52	8.11375e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1510	151	1390.47	8.11349e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1520	152	1390.42	8.11324e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1530	153	1390.38	8.11298e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1540	154	1390.33	8.11272e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1550	155	1390.28	8.11246e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1560	156	1390.23	8.1122e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1570	157	1390.18	8.11194e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1580	158	1390.14	8.11168e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1590	159	1390.09	8.11142e+09	5.41493e+06	2	30	2	30	1	0	0	0	0	2	
1600	160	1390.04	8.11116e+09	5.40362e+06	2	30	2	30	1	0	0	0	0	2	
1610	161	1389.99	8.1109e+09	5.40362e+06	2	30	2	30	1	0	0	0	0	2	
1620	162	1389.94	8.11063e+09	5.40164e+06	2	30	2	30	1	0	0	0	0	2	
1630	163	1389.89	8.11037e+09	5.39896e+06	2	30	2	30	1	0	0	0	0	2	
1640	164	1389.84	8.11011e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1650	165	1389.8	8.10984e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1660	166	1389.75	8.10958e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1670	167	1389.7	8.10931e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1680	168	1389.65	8.10904e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1690	169	1389.6	8.10878e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1700	170	1389.55	8.10851e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1710	171	1389.5	8.10824e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1720	172	1389.45	8.10797e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1730	173	1389.4	8.1077e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1740	174	1389.35	8.10743e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1750	175	1389.3	8.10716e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1760	176	1389.25	8.10689e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1770	177	1389.2	8.10662e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1780	178	1389.15	8.10635e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1790	179	1389.1	8.10607e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1800	180	1389.05	8.1058e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1810	181	1389	8.10553e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1820	182	1388.95	8.10525e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1830	183	1388.89	8.10498e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1840	184	1388.84	8.1047e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1850	185	1388.79	8.10442e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1860	186	1388.74	8.10415e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1870	187	1388.69	8.10387e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1880	188	1388.64	8.10359e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1890	189	1388.59	8.10331e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1900	190	1388.53	8.10303e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1910	191	1388.48	8.10275e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
1920	192	1388.43	8.10247e+09	5.39544e+06	2	30	2	30	1	0	0	0	0	2	
1930	193	1388.38	8.10219e+09	5.39544e+06	2	30	2	30	1	0	0	0	0	2	
1940	194	1388.33	8.10191e+09	5.39544e+06	2	30	2	30	1	0	0	0	0	2	
1950	195	1388.27	8.10162e+09	5.39545e+06	2	30	2	30	1	0	0	0	0	2	
1960	196	1388.22	8.10134e+09	5.39546e+06	2	30	2	30	1	0	0	0	0	2	
1970	197	1388.17	8.10106e+09	5.39546e+06	2	30	2	30	1	0	0	0	0	2	
1980	198	1388.11	8.10077e+09	5.39546e+06	2	30	2	30	1	0	0	0	0	2	
1990	199	1388.06	8.10049e+09	5.39546e+06	2	30	2	30	1	0	0	0	0	2	
2000	200	1388.01	8.1002e+09	5.39546e+06	2	30	2	30	1	0	0	0	0	2	
2010	201	1387.96	8.09992e+09	5.39546e+06	2	30	2	30	1	0	0	0	0	2	
2020	202	1387.9	8.09963e+09	5.39546e+06	2	30	2	30	1	0	0	0	0	2	
2030	203	1387.85	8.09934e+09	5.39546e+06	2	30	2	30	1	0	0	0	0	2	
2040	204	1387.8	8.09905e+09	5.39546e+06	2	30	2	30	1	0	0	0	0	2	
2050	205	1387.74	8.09877e+09	5.39546e+06	2	30	2	30	1	0	0	0	0	2	
2060	206	1387.69	8.09848e+09	5.39546e+06	2	30	2	30	1	0	0	0	0	2	
2070	207	1387.64	8.09819e+09	5.39546e+06	2	30	2	30	1	0	0	0	0	2	
2080	208	1387.58	8.0979e+09	5.39546e+06	2	30	2	30	1	0	0	0	0	2	
2090	209	1387.53	8.09761e+09	5.39542e+06	2	30	2	30	1	0	0	0	0	2	
2100	210	1387.47	8.09731e+09	5.39542e+06	2	30	2	30	1	0	0	0	0	2	
2110	211	1387.42	8.09702e+09	5.39541e+06	2	30	2	30	1	0	0	0	0	2	
2120	212	1387.37	8.09673e+09	5.39541e+06	2	30	2	30	1	0	0	0	0	2	
2130	213	1387.31	8.09644e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2140	214	1387.26	8.09614e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2150	215	1387.2	8.09585e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2160	216	1387.15	8.09556e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2170	217	1387.09	8.09526e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2180	218	1387.04	8.09496e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2190	219	1386.98	8.09467e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2200	220	1386.93	8.09437e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2210	221	1386.87	8.09407e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2220	222	1386.82	8.09378e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2230	223	1386.76	8.09348e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2240	224	1386.71	8.09318e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2250	225	1386.65	8.09288e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2260	226	1386.6	8.09258e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2270	227	1386.54	8.09228e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2280	228	1386.48	8.09198e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2290	229	1386.43	8.09167e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2300	230	1386.37	8.09137e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2310	231	1386.32	8.09107e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2320	232	1386.26	8.09076e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2330	233	1386.2	8.09046e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2340	234	1386.15	8.09016e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2350	235	1386.09	8.08985e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2360	236	1386.03	8.08954e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2370	237	1385.98	8.08924e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2380	238	1385.92	8.08893e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2390	239	1385.86	8.08862e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2400	240	1385.81	8.08832e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2410	241	1385.75	8.08801e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2420	242	1385.69	8.0877e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2430	243	1385.63	8.08739e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2440	244	1385.58	8.08708e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2450	245	1385.52	8.08677e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2460	246	1385.46	8.08646e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2470	247	1385.4	8.08615e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2480	248	1385.35	8.08583e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2490	249	1385.29	8.08552e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2500	250	1385.23	8.08521e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2510	251	1385.17	8.0849e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2520	252	1385.11	8.08458e+09	5.3954e+06	2	30	2	30	1	0	0	0	0	2	
2530	253	1385.06	8.08427e+09	5.38802e+06	2	30	2	30	1	0	0	0	0	2	
2540	254	1385	8.08395e+09	5.38802e+06	2	30	2	30	1	0	0	0	0	2	
2550	255	1384.94	8.08364e+09	5.38802e+06	2	30	2	30	1	0	0	0	0	2	
2560	256	1384.88	8.08332e+09	5.38498e+06	2	30	2	30	1	0	0	0	0	2	
2570	257	1384.82	8.083e+09	5.38285e+06	2	30	2	30	1	0	0	0	0	2	
2580	258	1384.76	8.08269e+09	5.38266e+06	2	30	2	30	1	0	0	0	0	2	
2590	259	1384.7	8.08237e+09	5.38266e+06	2	30	2	30	1	0	0	0	0	2	
2600	260	1384.64	8.08205e+09	5.38266e+06	2	30	2	30	1	0	0	0	0	2	
2610	261	1384.59	8.08174e+09	5.38266e+06	2	30	2	30	1	0	0	0	0	2	
2620	262	1384.53	8.08142e+09	5.38266e+06	2	30	2	30	1	0	0	0	0	2	
2630	263	1384.47	8.0811e+09	5.38268e+06	2	30	2	30	1	0	0	0	0	2	
2640	264	1384.41	8.08078e+09	5.38268e+06	2	30	2	30	1	0	0	0	0	2	
2650	265	1384.35	8.08046e+09	5.38268e+06	2	30	2	30	1	0	0	0	0	2	
2660	266	1384.29	8.08014e+09	5.38269e+06	2	30	2	30	1	0	0	0	0	2	
2670	267	1384.23	8.07982e+09	5.38269e+06	2	30	2	30	1	0	0	0	0	2	
2680	268	1384.17	8.0795e+09	5.38269e+06	2	30	2	30	1	0	0	0	0	2	
2690	269	1384.11	8.07917e+09	5.38269e+06	2	30	2	30	1	0	0	0	0	2	
2700	270	1384.05	8.07885e+09	5.38269e+06	2	30	2	30	1	0	0	0	0	2	
2710	271	1383.99	8.07853e+09	5.38269e+06	2	30	2	30	1	0	0	0	0	2	
2720	272	1383.93	8.0782e+09	5.38269e+06	2	30	2	30	1	0	0	0	0	2	
2730	273	1383.87	8.07788e+09	5.38269e+06	2	30	2	30	1	0	0	0	0	2	
2740	274	1383.81	8.07756e+09	5.38269e+06	2	30	2	30	1	0	0	0	0	2	
2750	275	1383.75	8.07723e+09	5.38269e+06	2	30	2	30	1	0	0	0	0	2	
2760	276	1383.69	8.07691e+09	5.38269e+06	2	30	2	30	1	0	0	0	0	2	
2770	277	1383.63	8.07658e+09	5.38269e+06	2	30	2	30	1	0	0	0	0	2	
2780	278	1383.57	8.07625e+09	5.38269e+06	2	30	2	30	1	0	0	0	0	2	
2790	279	1383.51	8.07593e+09	5.38269e+06	2	30	2	30	1	0	0	0	0	2	
2800	280	1383.45	8.0756e+09	5.38269e+06	2	30	2	30	1	0	0	0	0	2	
2810	281	1383.38	8.07527e+09	5.38269e+06	2	30	2	30	1	0	0	0	0	2	
2820	282	1383.32	8.07494e+09	5.38269e+06	2	30	2	30	1	0	0	0	0	2	
2830	283	1383.26	8.07461e+09	5.38269e+06	2	30	2	30	1	0	0	0	0	2	
2840	284	1383.2	8.07428e+09	5.38269e+06	2	30	2	30	1	0	0	0	0	2	
2850	285	1383.14	8.07395e+09	5.38269e+06	2	30	2	30	1	0	0	0	0	2	
2860	286	1383.08	8.07362e+09	5.38269e+06	2	30	2	30	1	0	0	0	0	2	
2870	287	1383.02	8.07329e+09	5.38269e+06	2	30	2	30	1	0	0	0	0	2	
2880	288	1382.96	8.07296e+09	5.38269e+06	2	30	2	30	1	0	0	0	0	2	
2890	289	1382.89	8.07263e+09	5.38269e+06	2	30	2	30	1	0	0	0	0	2	
2900	290	1382.83	8.0723e+09	5.38269e+06	2	30	2	30	1	0	0	0	0	2	
2910	291	1382.77	8.07197e+09	5.38269e+06	2	30	2	30	1	0	0	0	0	2	
2920	292	1382.71	8.07163e+09	5.38269e+06	2	30	2	30	1	0	0	0	0	2	
2930	293	1382.65	8.0713e+09	5.38268e+06	2	30	2	30	1	0	0	0	0	2	
